id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_merk,produk_dihasilkan,tahun
671,32,JAWA BARAT,3273,KOTA BANDUNG,"BALQISH DELISH 
","1. MYNATA JELITA (MINUMAN SIRUP RASA BUAH DENGAN JELI DAN NATA)
2. MYNATA JELITA - TEA (MINUMAN TEH DENGAN JELI DAN NATA)
3. MYNATA JELITA - CHOCO (MINUMAN COKLAT DENGAN JELI DAN NATA)
4. MYNATA JELITA - KOPI (MINUMAN KOPI  DENGAN JELI DAN NATA)
5. MYNATA JELITA - BAJIGUR (MINUMAN BAJIGUR DENGAN JELI DAN NATA)
6. MYNATA JELITA - MILKY (MINUMAN SUSU DENGAN JELI DAN NATA)
7. MYNATA JELITA - FRUIT COCKTAIL (MINUMAN NATA DAN BUAH-BUAHAN)
8. MYNATA JELITA - PUDRING (MINUMAN PUDING CAIR DENGAN JELI DAN NATA)",2019
672,32,JAWA BARAT,3273,KOTA BANDUNG,"BALQISH DELISH

","1. PIZZA WHOLE MEAT (SMOKE BEEF, SOSIS, BAKSO, PAPRIKA, BOMBAY, KEJU CHEDAR, KEJU MOZARELLA)
2. PIZZA MEAT & CORN (SMOKE BEEF, SOSIS, BAKSO, PAPRIKA, BOMBAY, JAGUNG, KEJU CHEDAR, KEJU MOZARELLA)
3. PIZZA TUNA CORN MAYO (TUNA, PAPRIKA, BOMBAY, KEJU CHEDAR, KEJU MOZARELLA)
4. PIZZA MEAT & MUSHROOM (SOSIS, BAKSO, PAPRIKA, BOMBAY, MUSHROOM, KEJU CHEDAR, KEJU MOZARELLA)
5. PIZZA VEGIE LOVER (JAGUNG, JAMUR, NANAS, PAPRIKA, BOMBAY, KEJU CHEDAR, KEJU MOZARELLA)
6. PIZZA NUGGET SOSIS (NUGGET, SOSIS, PAPRIKA, BOMBAY, KEJU CHEDAR, KEJU MOZARELLA)
7. BALQISH ROTI ISI  ( PISANG, COKELAT, KEJU, SOSIS) 
8. DO’ BAKERY (ROTI DOUGH BURGER)
9. BALQISH CAKE ( CAKE PISANG, CAKE MARMER, CAKE COKELAT, CAKE KEJU ) 
10. BALQISH BROWNIS ( BROWNIS PISANG, BROWNIS COKELAT, BROWNIS KEJU ) 
11. BALQISH DONAT ( DONAT TOPING COKELAT, DONAT TOPING KEJU ) 
12. BALQISH COOKIES ( COOKIES COKELAT, COOKIES TOPING KEJU, COOKIES NASTAR )",2019
673,32,JAWA BARAT,3273,KOTA BANDUNG,"BANDUNG CISKEK 

","1. TRIPLE CHEESE CAKE
2. TRIPLE CHOCOLATE CHEESE CAKE
3. CHOCOLATE DOUBLE DOUBLE CHEESE CAKE
4. ALMOND CHEESE CAKE
5. BANANA CHEESE CAKE
6. COFFEE CHEESE CAKE
7. BANANA CHOCOLATE CHEESE CAKE
8. KETOGENIC CHEESE C",2019
674,32,JAWA BARAT,3273,KOTA BANDUNG,"BANG DUREN
","1. SOP DURIAN
2. KETAN DURIAN
3. PANCAKE DURIAN
4. DURIAN CUP",2019
675,32,JAWA BARAT,3273,KOTA BANDUNG,BANG IK,PEMPEK DAN ROLADE SALMON,2019
676,32,JAWA BARAT,3273,KOTA BANDUNG,BANI MOCAF,TEPUNG MOCAF,2019
677,32,JAWA BARAT,3273,KOTA BANDUNG,"BARLIE KITCHEN

","1 LASAGNA
2 MACARONI SCHOOTEL
3 TAHU BAKSO",2019
678,32,JAWA BARAT,3273,KOTA BANDUNG,BATTYE’S CHEESECAKE & DESSERTS,"1. CHEESECAKE BERRYYOGHURT
2. CHEESECAKE CHOCOLAES
3. CHEESECAKE COFFEELATTE
4. CHEESECAKE FRUITY
5. CHEESECAKE GREENTEA
6. CHEESECAKE MANGO
7. CHEESECAKE OREO
8. CHEESECAKE PEACH
9. CHEESECAKE STRAWBERRY
10. CHEESECAKE HAZEL CHOCO
11. CHEESECAKE RED VELVET
12. CHEESECAKE TIRAMISU
13. CHEESECAKE DOUBLE TOPPING
14. CHEESECAKE SPECIAL FRUIT
15. CHEESECAKE HEART SHAPED
16. CHEESECAKE TRIPLE FRUIT
17. CHEESECAKE VERY STRAWBERRY
18. CHEESECAKE SPECIAL BERRYYOGHUR

",2019
679,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG GORENG SUMENEP ASLI,BAWANG GORENG SUMENEP ASLI ,2019
680,32,JAWA BARAT,3273,KOTA BANDUNG,"BEBZ FOOD
","1. ROTI PIZZA ( DOUGH)
2. PIZZA",2019
681,32,JAWA BARAT,3273,KOTA BANDUNG,BERKAH DAN BAROKAH,"KETAN KATSU
1. RASA AYAM ORIGINAL
2. RASA AYAM PEDAS
3. RASA KEJU
4. RASA COKLAT 
5. RASA KATSU RENDANG 
6. RASA KARI
7. RASA TUNA
8. RASA TUNA PEDAS
",2019
682,32,JAWA BARAT,3273,KOTA BANDUNG,BERKAH DAPOER ANAKING,"1. KASRENG KACANG HIJAU
2. KASRENG KACANG TANAH
3. KASRENG KEDELEI
4. KUE NASTAR
5. KASTENGEL
6. PUTRI SALJU
7. KACANG
8. CORNFLAKE
9. SAGU KEJU
10. BOLU PANDAN
11. BOLU KARAMEL
12. BOLU KEJU
13. BOLU MARMER
14. BOLU PISANG
15. BOLU JADUL
16. KUE NOGA KELAPA",2019
683,32,JAWA BARAT,3273,KOTA BANDUNG,BERKAH LESTARI,"1 BROWNIES
2 BOLU KETAN HITAM
3 NASTAR 
",2019
684,32,JAWA BARAT,3273,KOTA BANDUNG,"BINTANG SATRIA

",KOPI,2019
685,32,JAWA BARAT,3273,KOTA BANDUNG,BIYAI NOVIDA,"1. BUMBU RENDANG
2. BUMBU KUNING
3. BUMBU AYAM
4. BUMBU OPOR
5. BUMBU SEMUR
6. BUMBU CANCANG
7. BUMBU NASI GORENG
8. BUMBU KARI",2019
686,32,JAWA BARAT,3273,KOTA BANDUNG,"BOGA UNIL

","1. REMPEYEK KACANG IJO
2. REMPEYEK KACANG TANAH
3. REMPEYEK REBON",2019
687,32,JAWA BARAT,3273,KOTA BANDUNG,"BUMBU QU
","BAWANG GORENG
",2019
688,32,JAWA BARAT,3273,KOTA BANDUNG,"BUMBU UNI VERA
","1 BUMBU RENDANG
2 BUMBU GULAI
3 BUMBU BALADO
4 BUMBU CABE IJO
5 BUMBU ASAM PADEH",2019
689,32,JAWA BARAT,3273,KOTA BANDUNG,"BUNDASAA
","1 RISOLE
2 DADAR GULUNG
3 PASTE
4 LEMPER
5 BOLU PANGGANG
6 BOLU KUKUS
7 SOES
8 DONAT PALM
9 DONAT CERES
10 DONAT KEJU
11 DONAT GULA TEPUNG
12 DONAT SELAI STRAWBERRY
13 DONAT SELAI NANAS
14 DONAT SELAI COKLAT
15 DONAT SELAI DURIAN",2019
690,32,JAWA BARAT,3273,KOTA BANDUNG,BUTTERMELT,MANTAU DAN SIOMAY,2019
691,32,JAWA BARAT,3273,KOTA BANDUNG,"CALLITA
","1 UNSWEET ALMOND MILK
2 ORIGINAL ALMOND MILK
3 VANILLA ALMOND MILK
4 CHOCOLATE ALMOND MILK
5 GREENTEA ALMOND MILK
6 SKIN BOOSTER ALMOND MILK
7 COFFEE ALMOND MILK
8 IMMUNE BOOSTER ALMOND MILK
9 BREASTFEEDING ALMOND MILK
10 MOCCA ALMOND MILK
11 JASMINE ALMOND MILK",2019
692,32,JAWA BARAT,3273,KOTA BANDUNG,"CANIN`NA
","1. MUSTOPA RASA ORIGINAL
2. MUSTOPA RASA MANIS
3. MUSTOPA MANIS PEDAS",2019
693,32,JAWA BARAT,3273,KOTA BANDUNG,"CASTELLA
","1. BANANA CRISPY
2. PIE
3. BOLU GULUNG
4. RISOLES
5. BROWNIES VOLCANO
6. BOLU KERING
7. KASTANGELS
8. BANANA CAKE
9. ROTI COKLAT
10. ROTI KACANG
11. ROTI KEJU
12. ROTI KORNET
13. BANANA TOKYO
14. PEUYEUM BOLEN",2019
694,32,JAWA BARAT,3273,KOTA BANDUNG,"CHRISTELL   
","1. SAGON 
2. COKLAT KACANG (COKCANG)",2019
695,32,JAWA BARAT,3273,KOTA BANDUNG,"CIK HAN

",PEMPEK,2019
696,32,JAWA BARAT,3273,KOTA BANDUNG,CILOK MA-NONK,CILOK ,2019
697,32,JAWA BARAT,3273,KOTA BANDUNG,CINCAU HITAM MURNI,CINCAU HITAM,2019
698,32,JAWA BARAT,3273,KOTA BANDUNG,CIPROS,"1 KERIPIK ORIGINAL
2 KERIPIK PEDAS
3 KERIPIK RASA KEJU
4 KERIPIK RASA BALADO
5 KERIPIK RASA BBQ
",2019
699,32,JAWA BARAT,3273,KOTA BANDUNG,"CIPTA MANDIRI

","KACANG NYUMPUT RASA :
1. ORIGINAL
2. BALADO
3. KEJU
4. RUJAK
5. KAREDOK
6. PEDAS",2019
700,32,JAWA BARAT,3273,KOTA BANDUNG,CIPTA PANGAN UNGGUL,"1 BASO IGA
2 BASO ORIGINAL
3 BASO CRISPY
4 BASO GEPENG
",2019
701,32,JAWA BARAT,3273,KOTA BANDUNG,CIPTA RASA PRIMA ANUGRAH   ,"1. SAMBAL TERASI 
2. SAMBAL BAJAK
3. SAMBAL CABE HIJAU 
4. SAMBAL TERI 
5. SAMBAL BANDENG 
6. SAMBAL TONGKOL
7. SAMBAL CUMI ",2019
702,32,JAWA BARAT,3273,KOTA BANDUNG,"CIPTA RASA
",BIHUN MADU,2019
703,32,JAWA BARAT,3273,KOTA BANDUNG,CKO PRODUCTION,"RUJAK SERUT
",2019
704,32,JAWA BARAT,3273,KOTA BANDUNG,CV. BRIGHTFOOD RIUNG GUNUNG,"1. NUGET AYAM ORIGINAL
2. NUGET AYAM TAHU
3. NUGET AYAM JAMUR
4. NUGET AYAM KEJU
5. NUGET AYAM KAKI NAGA",2019
705,32,JAWA BARAT,3273,KOTA BANDUNG,CV. PUTRAMADJA BOGA SEJAHTERA,"1. POFFERTJES
2. KAASSOFFLE
3. BITTERBALLEN
4. PASTA OLIO
5. PASTA CARBONARA
6. BURGER
7. NASI GORENG SEAFOOD
8. NASI GORENG SMOKED BEEF
9. NASI GORENG PANDAN
10. SAUSAGES & WEDGES POTATOES BREAD
11. SALAD
12. FRUTTEN CAKE
13. ONBITJKOEK
14. MUFFIN KEJU/COKLAT
15. BROWNIES COKLAT
16. ENTREMENT BASIC LAYER
17. ENTREMENT MANGGO
18. ENTREMENT CHOCOLATE GLAZING
19. HUMMINGBIRD CAKE
20. TRIPLE CHOCOLATE CAKE
21. CHEESE TART
22. CHOCO TRT
23. MOUSE CAKE GREEN TEA
24. KUE KACANG /PINDEKAS
25. KUE KERING SEMPRIT COKLAT
26. KUE KERING KASTANGEL
27. KUE KERING NASTAR
28. KUE KERING OATMEAL
29. KUE KERING CORNFLAKES
30. CROISSANT PLAIN
31. CROISSANT BICOLOR
32. DANISH PASTRY PEACH BUTTER
33. CROISSANT ALMOND
34. CROISSANT MERINGUE
35. LEMON CURD
36. CROISSANT BACLAVA MARZIPAN & HONEY LEMON
37. CROISSANT GANDUM 
38. CROISSANT CAPPUCINO
39. CROISSANT MINI
40. CROISSANT PUDING
41. PUFF PASTRY
42. CROISSANT BEEF DOUBLE CHEESE
43. CHOCO CUBE
44. CROISSANT BICOLOR PANDAN 
45. CROISSANT SANDWICH SMOKED BEEF
46. CROISSANT SANDWICH TUNA
47. CROISSANT CHEESE
48. CROISSANT COKLAT
49. ÉCLAIR CHOCOLATE
50. ÉCLAIR STRAWBERRY
51. ÉCLAIR GREEN TEA
52. CINNAMON ROLLS
53. MIXED SEED BREAD
54. PASTRY CAKE CHOCOLATE
55. PASTRY CAKE CHEESE
56. PIE DAGING ASAP SAPI
57. PUFF STICK
58. CHEESE STICK
59. KUE KERING PUTRI SALJU MEDE
60. CIABATTA
61. WHEAT BREAD
62. WHOLE WHEAT BREAD
63. KRAFT KORN BREAD
64. TIGER BREAD
65. GLUTEN FREE BREAD
66. CHEESE CAKE
67. MINI TART CHOCO CHEESE
",2019
706,32,JAWA BARAT,3273,KOTA BANDUNG,"CV. TITAN MEAT INDONESIA

","1. BASO SAPI POLOS
2. BASO SAPI ISI CINCANG PEDAS
3. BASO URAT
4. BASO KEJU
",2019
707,32,JAWA BARAT,3273,KOTA BANDUNG,D’KANAYA,"1. BROWNIES UBI
2. DODOL UBI",2019
708,32,JAWA BARAT,3273,KOTA BANDUNG,"D’MAU
",RUJAK,2019
709,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPOER EYANG NUSANTARA      
","ABON IKAN RASA : 
1. ORIGINAL 
2. PEDAS",2019
710,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPOER OBI
","1 BAWANG GORENG PEDAS
2 BAWANG GORENG ORIGINAL
3 BAWANG GORENG KENCUR DAUN
4 BAWANG GORENG DAUN JERUK
5 BAWANG GORENG RENDANG
6 BUMBU RUJAK COEL
7 BUMBU RUJAK HONJE",2019
711,32,JAWA BARAT,3273,KOTA BANDUNG,DAPOER TEH AYA,"1. MINUMAN JELLY FRUIT RASA :
1.1. MANGGA
1.2. LECI
1.3. MEON
1.4. STRAWBERRY
2. MINUMAN RASA KOPI
3. MINUMAN RASA COKLAT
4. PUDOT (PUDING SEDOT) RASA :
4.1. VANILLA
4.2. COKLAT
4.3. TARO
4.4. BUBLEGANGGA
4.5. STRAWBERY
",2019
712,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR “DI&SI”,"EGG ROLLS :
1. RASA ORIGINAL
2. RASA KEJU
3. RASA COKLAT
4. RASA WIJEN
",2019
713,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPUR AZ-ZAHRA ZAHIRA (PEKKA KOTA BANDUNG)
",LADU KETAN HITAM,2019
714,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPUR CEU EUIS
","1 CHEESTIK RASA : BALADO, PEDAS, MANIS, ORIGINAL
2 KICIMPRING RASA : BALADO, PEDAS, MANIS, ORIGINAL",2019
715,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPUR IBU SRI
","1. BUMBU DASAR MERAH
2. BUMBU DASAR PUTIH
3. BUMBU DASAR KUNING
4. BUMBU OPOR
5. BUMBU GULE
6. BUMBU KARE
7. BUMBU SAMBAL GORENG
8. BUMBU RAWON
9. BUMBU SOTO
10. BUMBU SOTO BANDUNG
11. BUMBU SOTO BETAWI
12. BUMBU AYAM GORENG
13. BUMBU AYAM BETUTU
14. BUMBU TONGSENG
15. BUMBU ASE CABE
16. BUMBU RENDANG
17. BUMBU SEMUR
18. BUMBU LADA HITAM
19. BUMBU BISTIK
20. BUMBU TERIYAKI
21. BUMBU PECEL
22. BUMBU GUDEG
23. BUMBU GEPUK
24. BUMBU BACEM
25. BUMBU BALADO
26. BUMBU PESMOL
27. BUMBU SOP
28. BUMBU SAMBALPLECING
29. BUMBU NASI UDUK
30. BUMBU NASI BRIYANI
31. BUMBU NASI KUNING
32. BUMBU NASI GORENG
33. BUMBU NASI TUMPENG
34. BUMBU SAUS PADANG
35. BUMBU SAUS ASAM MANIS
36. BUMBU TOMYAM
37. BUMBU EMPAL GENTONG
38. BUMBU NASI KEBULI
39. BUMBU AYAM BUMBU RUJAK BUMBU",2019
716,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPUR KEJU

",CHEESESTICK,2019
717,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR KEMBAR,"1. KENTANG KERING
2. TEMPE KACANG
3. TERI KACANG
4. KENTANG TERI",2019
718,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR MUSTIKAZANA,TELUR ASIN,2019
719,32,JAWA BARAT,3273,KOTA BANDUNG,"DAPUR S’MAR

","1. KERUPUK SEBLAK LEVEL 1 S.D LEVEL 5
2. KERUPUK MAKARONI RASA ORIGINAL
3. KERUPUK MAKARONI RASA BBQ
4. KERUPUK MAKARONI RASA BALADO
5. KERUPUK MAKARONI RASA RUMPUT LAUT ",2019
720,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR THREEJEE,"1. KUE KERING :
1.1. CAASTENGELS
1.2. NASTAR KEJU
1.3. SAGU KEJU
1.4. CHOCOCHIPS
1.5. LONTONG PARIS
1.6. CHOCO STICK
1.7. BROWNIES KERING
1.8. NORI
2. ROTI :
2.1. DONUT
2.2. PIZZA MINI
2.3. PANADA  ISI TONGKOL
2.4. ROTI TONGKOL ISI SAYURAN
3. CAKE : 
3.1. BROWNIES BAKAR
3.2. BROWNIES KUKUS
3.3. TART ULANG TAHUN
3.4. CHEESE CAKE
3.5. MARMER
3.6. BOLU KETAN
3.7. BOLU PISANG
3.8. BOLU TAPE
3.9. BLACK FOREST
3.10. BOLU PELANGI
3.11. BOLU KUKUS
4. KUE BASAH :
4.1. KUE MANGKOK
4.2. RISOLES :
4.2.1. ISI MAYONBAISE
4.2.2. ISI ROGUT
4.2.3. ISI MOZARELA
4.2.4. ISI DAGING AYAM
4.3. DADAR GULUNG
",2019
721,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR TOMO,"1. SAMBAL BAWANG
2. SAMBAL CHILLI OIL
3. SAMBAL BELACAN
4. SAMBAL TOMAT
5. SAMBAL ONCOM
6. SAMBAL TERI
",2019
722,32,JAWA BARAT,3273,KOTA BANDUNG,DECKO`S PATISSERIES,"1. KUE KERING
1.1. ALMOND COOKIES
1.2. NASTAR KEJU
1.3. KASTANGEL
1.4. PUTRI SALJU
1.5. SAGU KEJU
1.6. SAGU KACANG COKLAT
2. ROTI
2.1. ISI KEJU
2.2. ISI COKLAT
2.3. ISI SOSIS
2.4. ISI PISANG KEJU
2.5. ISI BLUEBERRY
2.6. ISI ABON
2.7. PIZZA MINI
3. CAKE/ BOLU
2.1. BROWNIES
2.2. PROLL TAPE
2.3. BANANA CAKE
2.4. MARBLE CAKE
4. PASTRY
4.1. CHEESE ROLL
4.2. CHOCOLATE ROLL
4.3. PISANG BOLLEN
5. SOES KERRING
6. DONAT
",2019
723,32,JAWA BARAT,3273,KOTA BANDUNG,"DEIYA SUKA CAKES AND COOKIES

","1. PEYEK KACANG
2. PEYEK REBON",2019
724,32,JAWA BARAT,3273,KOTA BANDUNG,"DENOK CLDK
",CILOK,2019
725,32,JAWA BARAT,3273,KOTA BANDUNG,"DHIA CHEESE STICK
","1. CHEESE STICK RASA KEJU
2. CHEESE STICK RASA DOUBLE KEJU
3. CHEESE STICK RASA BAWANG
4. CHEESE STICK RASA SELEDRI
5. CHEESE STICK RASA PEDAS",2019
726,32,JAWA BARAT,3273,KOTA BANDUNG,DIAMOND,"1. KASTANGEL
2. NASTAR
3. LIDAH KUCING
4. KUE KACANG
5. KUE SEMPRIT
6. SAGU KEJU",2019
727,32,JAWA BARAT,3273,KOTA BANDUNG,"DJAYA ANUGERAH ABADI

","1. MADU RANDU
2. MADU RAMBUTAN
3. MADU KOPI
4. MADU KELENGKENG
5. MADU BUNGA LIAR",2019
728,32,JAWA BARAT,3273,KOTA BANDUNG,DK TAHU CIBUNTU,"1. TAHU PUTIH
2. TAHU KUNING
3. TAHU SUTRA
",2019
729,32,JAWA BARAT,3273,KOTA BANDUNG,DONAT PADASUKA,"1. DONAT
2. ROTI MANIS ISI PISANG COKLAT
3. ROTI MANIS ISI PISANG KEJU",2019
730,32,JAWA BARAT,3273,KOTA BANDUNG,"DONGPLUM
",MINUMAN SARI BUAH KEDONDONG,2019
731,32,JAWA BARAT,3273,KOTA BANDUNG,DYS COOKIES CAKE AND BAKERY,"1 KASTANGEL
2 COOKIES
3 NASTAR
4 CHOCO COOKIES
5 BROWNIES
6 PASTEL
7 RISOLES
8 KROKET
9 ONDE-ONDE
10 BOLU
11 DONUT
12 PIE BUAH
13 CAKE
",2019
732,32,JAWA BARAT,3273,KOTA BANDUNG,EKA SNACK,"1. CHOCOLATE CRINKLE COOKIES
2. HAVERMUT RICE CRISPY
3. MARSMALLOW AND CHOCOLATE COOKIES
4. WHITE ALMOND COOKIES
5. NASTAR COOKIES
6. KASTENGEL COOKIES
",2019
733,32,JAWA BARAT,3273,KOTA BANDUNG,"ENKA
","1. BOLU KUKUS KETAN
2. PIE SUSU
3. PUDING SUSU
4. KASTANGELS
5. COKLAT CHIPS
6. AREM MIE
7. BUGIS MANDI
8. SARI KAYA
9. ONDE
10. RISOL
11. LEMPER
12. PIE BUAH
13. NASTAR
14. THUMBRINT
15. LAPIS PEPE",2019
734,32,JAWA BARAT,3273,KOTA BANDUNG,EROT SNACK,"1. SUMPIA UDANG 
2. EMPLOD RASA ORIGINAL
3. EMPLOD RASA PEDAS
4. COMRING ORIGINAL 
5. COMRING PEDAS
6. KACANG BAWANG 
",2019
735,32,JAWA BARAT,3273,KOTA BANDUNG,"ESTI

",BUMBU KACANG/ GADO-GADO,2019
736,32,JAWA BARAT,3273,KOTA BANDUNG,"EVI PASTRY
","1. PISANG BOLEN (PISANGBBOLEN KEJU, PISANG BOLEN COKLAT)
2. BROWNIES BAKAR
3. CHEESE ROLL",2019
737,32,JAWA BARAT,3273,KOTA BANDUNG,FE`KITCHEN,"1. SPAGHETTI BOLOGNESE
2. SPAGHETTI AGLIO OLIO
3. SPAGHETTI KATSU
4. SPAGHETTI SOSIS
5. LASAGNA
6. MAKARONI SKUTEL
7. MAC N CHEESE
8. SOSIS MOZARELA
9. SUSHI CRABSTICK
10. SUSHI AYAM
11. SUSHI UDANG
12. SUSHI DORI
13. SUSHI TUNA
14. SUSHI VEGETARIAN
15. SUSHI ABON
16. BENTO EGG CHICKEN ROLL
17. BENTO SHRIMP ROLL
18. BENTO EKKADO
19. BENTO CHICKEN KATSU
20. BENTO DORI KATSU
21. BENTO CHICKEN POPCORN
22. BENTO DORI CRISPY
23. BENTO EBI FURAI
24. BENTO TORI NO TEBA
25. BENTO JAPANESE STEAK
26. BENTO TAMAGOYAKI
27. BENTO YAKITORI
28. BENTO GYOZA
29. BENTO NORI SHUMAI
30. BENTO MOZARELLA SHUMAI
31. BENTO KANI SHUMAI
32. BENTO TAKOYAKI
33. BENTO KARAAGE
34. BENTO TERIYAKI YAKINIKU
35. BENTO BULGOGI",2019
738,32,JAWA BARAT,3273,KOTA BANDUNG,FHI PRODUCT,"1. BROWNIES
2. KUE KEJU
3. KUE SEMPRIT
4. COKLAT CHOCOCHIPS
5. KUE NASTAR
6. CHESESTIK
7. KUE SALJU
8.  KUE SAGU
9. CHEESE CAKE OREO
10. CHEESE BAR CREAM LEMON
",2019
739,32,JAWA BARAT,3273,KOTA BANDUNG,FLORIST PASTRY,"1. PASTRY
1.1. CROISSANT RASA KEJU
1.2. PASTRY RASA NANAS
1.3. PASTRY RASA STRAWBERRY
1.4. PASTRY RASA COKLAT
1.5. PASTRY RASA KEJU
1.6. PISANG BOLEN PISANG
1.7. PISANG BOLEN KEJU
1.8. PISANG BOLEN COKLAT
1.9. CHEESE ROLL
1.10. BANANA MILK CRISPY
2. KUE KERING
2.1. KASTANGEL
2.2. NASTAR
2.3. SAGU KEJU
2.4. CHOCOCHIP COOKIES
2.5. KUE KACANG
2.6. KUE LIDAH KUCING
2.7. KUE PUTRI SALJU
2.8. THUMBPRINT
",2019
740,32,JAWA BARAT,3273,KOTA BANDUNG,"GALEULIS 

","1. MUSTOPA PEPAYA
2. KERIPIK PEPAYA
3. ABON PEPAYA
3.1. RASA PEDAS
3.2. RASA KEJU
3.3. RASA DAUN JERUK
3.4. RASA BALADO",2019
741,32,JAWA BARAT,3273,KOTA BANDUNG,GANDA MAKMUR,KERUPUK GETAS,2019
742,32,JAWA BARAT,3273,KOTA BANDUNG,"GARUMEULIS 

","1. KERIPIK PARIA RASA PEDAS
2. KERIPIK PARIA RASA KEJU
3. KERIPIK PARIA RASA DAUN JERUK
4. KERIPIK PARIA RASA BALADO",2019
743,32,JAWA BARAT,3273,KOTA BANDUNG,"GEULIS

","1. BAWANG GORENG RASA ORIGINAL
2. BAWANG GORENG RASA PEDAS
3. MUSTAFA",2019
744,32,JAWA BARAT,3273,KOTA BANDUNG,"GO SNACK
","1 REMPEYEK
2 KERUPUK BASRENG",2019
745,32,JAWA BARAT,3273,KOTA BANDUNG,"GRANDE FOOD INDONESIA
",PERMEN JAHE,2019
746,32,JAWA BARAT,3273,KOTA BANDUNG,"GRANDE FOOD INDONESIA
","1. BANDREK ORIGINAL
2. BANDREK RASA COKLAT
3. BANDREK RASA KOPI
4. BANDREK CREAMER",2019
747,32,JAWA BARAT,3273,KOTA BANDUNG,GUNVAR COFFEE,"1. KOPI ARABICA
2. KOPI ROBUSTA",2019
748,32,JAWA BARAT,3273,KOTA BANDUNG,"HALTHOY.CO

",MINUMAN JAHE INSTANT,2019
749,32,JAWA BARAT,3273,KOTA BANDUNG,"HAVANA


",MINUMAN RASA KOPI DENGAN CO2,2019
750,32,JAWA BARAT,3273,KOTA BANDUNG,"HAZFA FOOD

","1. NASTAR
2. KASTANGEL
3. PUTRI SALJU
4. KUE COKLAT
5. PASTRY ALMOND
6. SAGU KEJU",2019
751,32,JAWA BARAT,3273,KOTA BANDUNG,"HI FOOD


",KIMBAP GULUNG/NASI GULUNG,2019
752,32,JAWA BARAT,3273,KOTA BANDUNG,IDAH MENGGEMASKAN,"KERUPUK BATAGOR RASA DAUN JERUK, KERUPUK BATAGOR RASA DAUN JERUK PEDAS",2019
753,32,JAWA BARAT,3273,KOTA BANDUNG,"IKUWANI COOKIES
","1 BOLU KETAN HITAM
2 BOLU PANDAN KEJU
3 BAKWAN
4 KUE LUMPUR
5 SEMAR MENDEM
6 SOSIS SOLO
7 BROWNIES ALMOND
8 BOLU KUKUS
9 PUTU AYU
10 DONAT MINI
11 PIE MINI
12 CENTE MANIS
13 KASTENGLE 
14 SAGU KEJU
15 FANTASI FLOWER COOKIES",2019
754,32,JAWA BARAT,3273,KOTA BANDUNG,INONK’S COOKIES,"1 KEJU BINTANG
2 KEJU HATI
3 CHOCO CHIP
4 NASTAR KEJU
5 NASTAR BIASA
6 SAGU KEJU
7 LIDAH KUCING GREENTEA
8 LIDAH KUCING KEJU
9 LIDAH KUCING KOPI
10 HAVERMOUT COOKIES
11 CAJUN COOKIES
12 CORN FLAKES
13 PUTRI SALJU ORI
14 PUTRI SALJU ANGGUR
15 PUTRI SALJU MELON
16 FLORENTINE
17 KUE KACANG MEDE
18 KUE KACANG TANAH
19 PASTRY ALMOND
20 CAKE MARMER
21 NEGRO CAKE
22 SARANG SEMUT CAKE
23 PROL TAPE
24 BROWNIES GREENTEA
25 BROWNIES COKLAT
26 BROWNIES ALMOND
27 MAKARONI SCOOTEL
28 DONUT
29 MACAM-MACAM ROTI
30 CAKE SURABAYA
31 LAPIS LEGIT
32 BANGKET JERUK
33 RISOULES KEJU
34 ZUPHA - ZUPHA
35 RISOULES SAYUR ",2019
755,32,JAWA BARAT,3273,KOTA BANDUNG,"IRFAN JAYA MANDIRI
","1 AROMANIS CUP MERK RIZKIE, 
2 AROMANIS TOROS MERK RIZKIE, 
3 AROMANIS MERK PARAHYANGAN, 
4 AROMANIS MERK KATUMBIRI",2019
756,32,JAWA BARAT,3273,KOTA BANDUNG,JA MANDIRI,"1. TAHU KUNING 
2. TAHU PUTIH",2019
757,32,JAWA BARAT,3273,KOTA BANDUNG,JIFAST,"1 SAMBAL BAWANG
2 SAMBAL MATAH
3 SAMBAL DABU DABU
4 SAMBAL JENGKOL
5 SAMBAL EMBEU
6 SAMBAL PETAI
7 SAMBAL JAMBAL ROTI
8 SAMBAL IJO
9 SAMBAL IJO TERI
10 SAMBAL HONJE
11 SAMBAL CUMI
12 SAMBAL BAJAK",2019
758,32,JAWA BARAT,3273,KOTA BANDUNG,"JO & JO SNACK    
","1. KERIPIK KENTANG RASA :
1.1.  ORIGINAL
1.2.  PEDAS
1.3.  KEJU 
1.4.  MAYO
1.5.  TRADISIONAL
2. EMPING MELINJO ",2019
