id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
1913,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,87,UNIT,2023
1914,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,1,UNIT,2023
1915,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,12,UNIT,2023
1916,32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,1,UNIT,2023
1917,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,0,UNIT,2023
1918,32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,0,UNIT,2023
1919,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,0,UNIT,2023
1920,32,JAWA BARAT,3272,KOTA SUKABUMI,OBAT-OBATAN,0,UNIT,2023
1921,32,JAWA BARAT,3273,KOTA BANDUNG,AGRIBISNIS,0,UNIT,2023
1922,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,23,UNIT,2023
1923,32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,0,UNIT,2023
1924,32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,0,UNIT,2023
1925,32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,3,UNIT,2023
1926,32,JAWA BARAT,3273,KOTA BANDUNG,DEKORASI,0,UNIT,2023
1927,32,JAWA BARAT,3273,KOTA BANDUNG,MEBEL,14,UNIT,2023
1928,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,87,UNIT,2023
1929,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,0,UNIT,2023
1930,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,13,UNIT,2023
1931,32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,1,UNIT,2023
1932,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,0,UNIT,2023
1933,32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,0,UNIT,2023
1934,32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,0,UNIT,2023
1935,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,0,UNIT,2023
1936,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,0,UNIT,2023
1937,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,20,UNIT,2023
1938,32,JAWA BARAT,3274,KOTA CIREBON,BATIK,0,UNIT,2023
1939,32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,0,UNIT,2023
1940,32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,1,UNIT,2023
1941,32,JAWA BARAT,3274,KOTA CIREBON,DEKORASI,0,UNIT,2023
1942,32,JAWA BARAT,3274,KOTA CIREBON,MEBEL,5,UNIT,2023
1943,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,65,UNIT,2023
1944,32,JAWA BARAT,3274,KOTA CIREBON,INDUSTRI,0,UNIT,2023
1945,32,JAWA BARAT,3274,KOTA CIREBON,JASA,5,UNIT,2023
1946,32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,0,UNIT,2023
1947,32,JAWA BARAT,3274,KOTA CIREBON,KULINER,0,UNIT,2023
1948,32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,0,UNIT,2023
1949,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,0,UNIT,2023
1950,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,1,UNIT,2023
1951,32,JAWA BARAT,3275,KOTA BEKASI,AGRIBISNIS,0,UNIT,2023
1952,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,7,UNIT,2023
1953,32,JAWA BARAT,3275,KOTA BEKASI,BATIK,0,UNIT,2023
1954,32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,0,UNIT,2023
1955,32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,6,UNIT,2023
1956,32,JAWA BARAT,3275,KOTA BEKASI,DEKORASI,0,UNIT,2023
1957,32,JAWA BARAT,3275,KOTA BEKASI,MEBEL,26,UNIT,2023
1958,32,JAWA BARAT,3275,KOTA BEKASI,FASHION,84,UNIT,2023
1959,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,0,UNIT,2023
1960,32,JAWA BARAT,3275,KOTA BEKASI,JASA,11,UNIT,2023
1961,32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,2,UNIT,2023
1962,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,0,UNIT,2023
1963,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,0,UNIT,2023
1964,32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,0,UNIT,2023
1965,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,0,UNIT,2023
1966,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,0,UNIT,2023
1967,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,8,UNIT,2023
1968,32,JAWA BARAT,3276,KOTA DEPOK,BATIK,0,UNIT,2023
1969,32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,0,UNIT,2023
1970,32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,4,UNIT,2023
1971,32,JAWA BARAT,3276,KOTA DEPOK,DEKORASI,0,UNIT,2023
1972,32,JAWA BARAT,3276,KOTA DEPOK,MEBEL,10,UNIT,2023
1973,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,79,UNIT,2023
1974,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,0,UNIT,2023
1975,32,JAWA BARAT,3276,KOTA DEPOK,JASA,10,UNIT,2023
1976,32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,1,UNIT,2023
1977,32,JAWA BARAT,3276,KOTA DEPOK,KULINER,0,UNIT,2023
1978,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,0,UNIT,2023
1979,32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,0,UNIT,2023
1980,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,2,UNIT,2023
1981,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,0,UNIT,2023
1982,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,10,UNIT,2023
1983,32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,0,UNIT,2023
1984,32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,0,UNIT,2023
1985,32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,6,UNIT,2023
1986,32,JAWA BARAT,3277,KOTA CIMAHI,DEKORASI,0,UNIT,2023
1987,32,JAWA BARAT,3277,KOTA CIMAHI,MEBEL,0,UNIT,2023
1988,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,94,UNIT,2023
1989,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,0,UNIT,2023
1990,32,JAWA BARAT,3277,KOTA CIMAHI,JASA,6,UNIT,2023
1991,32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,0,UNIT,2023
1992,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,0,UNIT,2023
1993,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,0,UNIT,2023
1994,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,0,UNIT,2023
1995,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,0,UNIT,2023
1996,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,0,UNIT,2023
1997,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,9,UNIT,2023
1998,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,0,UNIT,2023
1999,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,0,UNIT,2023
2000,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,2,UNIT,2023
2001,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DEKORASI,0,UNIT,2023
2002,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MEBEL,1,UNIT,2023
2003,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,103,UNIT,2023
2004,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,0,UNIT,2023
2005,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,8,UNIT,2023
2006,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,0,UNIT,2023
2007,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,0,UNIT,2023
2008,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,0,UNIT,2023
2009,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,0,UNIT,2023
2010,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,2,UNIT,2023
2011,32,JAWA BARAT,3279,KOTA BANJAR,AGRIBISNIS,0,UNIT,2023
2012,32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,24,UNIT,2023
2013,32,JAWA BARAT,3279,KOTA BANJAR,BATIK,0,UNIT,2023
2014,32,JAWA BARAT,3279,KOTA BANJAR,BORDIR,0,UNIT,2023
2015,32,JAWA BARAT,3279,KOTA BANJAR,CRAFT,6,UNIT,2023
2016,32,JAWA BARAT,3279,KOTA BANJAR,DEKORASI,0,UNIT,2023
2017,32,JAWA BARAT,3279,KOTA BANJAR,MEBEL,0,UNIT,2023
2018,32,JAWA BARAT,3279,KOTA BANJAR,FASHION,75,UNIT,2023
2019,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,0,UNIT,2023
2020,32,JAWA BARAT,3279,KOTA BANJAR,JASA,19,UNIT,2023
2021,32,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,0,UNIT,2023
2022,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,0,UNIT,2023
2023,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,0,UNIT,2023
2024,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,0,UNIT,2023
2025,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,0,UNIT,2023
